everyday-thing	turker	triplet	label
bird cage	worker_107	('rods', 'below', 'base')	False
bird cage	worker_107	('top', 'below', 'food tray')	False
bird cage	worker_107	('rods', 'below', 'food tray')	False
bird cage	worker_107	('food tray', 'below', 'base')	False
bird cage	worker_107	('top', 'below', 'door')	False
bird cage	worker_107	('rods', 'below', 'door')	False
bird cage	worker_107	('door', 'below', 'metal base')	False
bird cage	worker_107	('sides', 'below', 'metal base')	False
bird cage	worker_107	('base', 'above', 'top')	False
bird cage	worker_107	('metal base', 'above', 'rods')	False
bird cage	worker_107	('top', 'below', 'base')	False
bird cage	worker_107	('rods', 'below', 'metal base')	False
bird cage	worker_101	('door', 'part of', 'sides')	True
bird cage	worker_101	('carry handles', 'connects', 'sides')	True
bird cage	worker_101	('metal base', 'connects', 'sides')	True
bird cage	worker_101	('sides', 'above', 'metal tray')	True
bird cage	worker_101	('sides', 'connects', 'food tray')	True
bird cage	worker_101	('sides', 'next to', 'food tray')	True
bird cage	worker_101	('rods', 'above', 'food tray')	True
bird cage	worker_101	('rods', 'connects', 'sides')	True
bird cage	worker_101	('top', 'above', 'sides')	True
bird cage	worker_101	('top', 'connects', 'sides')	True
bird cage	worker_101	('sides', 'part of', 'door')	False
bird cage	worker_101	('sides', 'has part', 'door')	True
bird cage	worker_101	('sides', 'connects', 'carry handles')	True
bird cage	worker_101	('sides', 'connects', 'metal base')	True
bird cage	worker_101	('metal tray', 'above', 'sides')	False
bird cage	worker_101	('metal tray', 'below', 'sides')	True
bird cage	worker_101	('food tray', 'connects', 'sides')	True
bird cage	worker_101	('food tray', 'next to', 'sides')	True
bird cage	worker_101	('food tray', 'above', 'rods')	False
bird cage	worker_101	('food tray', 'below', 'rods')	True
bird cage	worker_101	('sides', 'connects', 'rods')	True
bird cage	worker_101	('sides', 'above', 'top')	False
bird cage	worker_101	('sides', 'below', 'top')	True
bird cage	worker_101	('sides', 'connects', 'top')	True
bird cage	worker_101	('top', 'above', 'metal tray')	True
bird cage	worker_101	('metal tray', 'below', 'top')	True
bird cage	worker_101	('door', 'has part', 'sides')	False
bird cage	worker_101	('sides', 'below', 'metal tray')	False
bird cage	worker_101	('rods', 'below', 'food tray')	False
bird cage	worker_101	('top', 'below', 'sides')	False
bird cage	worker_101	('metal tray', 'above', 'top')	False
bird cage	worker_101	('top', 'below', 'metal tray')	False
bird cage	worker_104	('top', 'above', 'sides')	True
bird cage	worker_104	('top', 'above', 'door')	True
bird cage	worker_104	('sides', 'above', 'food tray')	True
bird cage	worker_104	('door', 'part of', 'sides')	True
bird cage	worker_104	('door', 'above', 'food tray')	True
bird cage	worker_104	('food tray', 'above', 'metal base')	True
bird cage	worker_104	('sides', 'above', 'top')	False
bird cage	worker_104	('sides', 'below', 'top')	True
bird cage	worker_104	('door', 'above', 'top')	False
bird cage	worker_104	('door', 'below', 'top')	True
bird cage	worker_104	('food tray', 'above', 'sides')	False
bird cage	worker_104	('food tray', 'below', 'sides')	True
bird cage	worker_104	('sides', 'part of', 'door')	False
bird cage	worker_104	('sides', 'has part', 'door')	True
bird cage	worker_104	('food tray', 'above', 'door')	False
bird cage	worker_104	('food tray', 'below', 'door')	True
bird cage	worker_104	('metal base', 'above', 'food tray')	False
bird cage	worker_104	('metal base', 'below', 'food tray')	True
bird cage	worker_104	('top', 'above', 'food tray')	True
bird cage	worker_104	('sides', 'above', 'metal base')	True
bird cage	worker_104	('door', 'above', 'metal base')	True
bird cage	worker_104	('food tray', 'below', 'top')	True
bird cage	worker_104	('metal base', 'below', 'sides')	True
bird cage	worker_104	('metal base', 'below', 'door')	True
bird cage	worker_104	('top', 'below', 'sides')	False
bird cage	worker_104	('top', 'below', 'door')	False
bird cage	worker_104	('sides', 'below', 'food tray')	False
bird cage	worker_104	('door', 'has part', 'sides')	False
bird cage	worker_104	('door', 'below', 'food tray')	False
bird cage	worker_104	('food tray', 'below', 'metal base')	False
bird cage	worker_104	('food tray', 'above', 'top')	False
bird cage	worker_104	('metal base', 'above', 'sides')	False
bird cage	worker_104	('metal base', 'above', 'door')	False
bird cage	worker_104	('top', 'below', 'food tray')	False
bird cage	worker_104	('sides', 'below', 'metal base')	False
bird cage	worker_104	('door', 'below', 'metal base')	False
bird cage	worker_104	('top', 'above', 'metal base')	True
bird cage	worker_104	('metal base', 'below', 'top')	True
bird cage	worker_104	('metal base', 'above', 'top')	False
bird cage	worker_104	('top', 'below', 'metal base')	False
car	worker_101	('brake light', 'behind', 'trunk')	True
car	worker_101	('brake light', 'above', 'tires')	True
car	worker_101	('trunk', 'behind', 'rear window')	True
car	worker_101	('rear window', 'behind', 'roof')	True
car	worker_101	('roof', 'above', 'windshield')	True
car	worker_101	('roof', 'behind', 'windshield')	True
car	worker_101	('roof', 'above', 'door')	True
car	worker_101	('antenna', 'connects', 'roof')	True
car	worker_101	('antenna', 'above', 'roof')	True
car	worker_101	('windshield', 'above', 'hood')	True
car	worker_101	('windshield', 'behind', 'hood')	True
car	worker_101	('hood', 'next to', 'headlight')	True
car	worker_101	('headlight', 'above', 'tires')	True
car	worker_101	('tires', 'surrounds', 'hubcap')	True
car	worker_101	('sidewindow', 'part of', 'door')	True
car	worker_101	('handle', 'part of', 'door')	True
car	worker_101	('trunk', 'behind', 'brake light')	False
car	worker_101	('trunk', 'in front of', 'brake light')	True
car	worker_101	('tires', 'above', 'brake light')	False
car	worker_101	('tires', 'below', 'brake light')	True
car	worker_101	('rear window', 'behind', 'trunk')	False
car	worker_101	('rear window', 'in front of', 'trunk')	True
car	worker_101	('roof', 'behind', 'rear window')	False
car	worker_101	('roof', 'in front of', 'rear window')	True
car	worker_101	('windshield', 'above', 'roof')	False
car	worker_101	('windshield', 'below', 'roof')	True
car	worker_101	('windshield', 'behind', 'roof')	False
car	worker_101	('windshield', 'in front of', 'roof')	True
car	worker_101	('door', 'above', 'roof')	False
car	worker_101	('door', 'below', 'roof')	True
car	worker_101	('roof', 'connects', 'antenna')	True
car	worker_101	('roof', 'above', 'antenna')	False
car	worker_101	('roof', 'below', 'antenna')	True
car	worker_101	('hood', 'above', 'windshield')	False
car	worker_101	('hood', 'below', 'windshield')	True
car	worker_101	('hood', 'behind', 'windshield')	False
car	worker_101	('hood', 'in front of', 'windshield')	True
car	worker_101	('headlight', 'next to', 'hood')	True
car	worker_101	('tires', 'above', 'headlight')	False
car	worker_101	('tires', 'below', 'headlight')	True
car	worker_101	('hubcap', 'surrounds', 'tires')	False
car	worker_101	('hubcap', 'surrounded by', 'tires')	True
car	worker_101	('door', 'part of', 'sidewindow')	False
car	worker_101	('door', 'has part', 'sidewindow')	True
car	worker_101	('door', 'part of', 'handle')	False
car	worker_101	('door', 'has part', 'handle')	True
car	worker_101	('brake light', 'behind', 'rear window')	True
car	worker_101	('trunk', 'behind', 'roof')	True
car	worker_101	('rear window', 'behind', 'windshield')	True
car	worker_101	('roof', 'above', 'hood')	True
car	worker_101	('roof', 'behind', 'hood')	True
car	worker_101	('antenna', 'above', 'windshield')	True
car	worker_101	('antenna', 'above', 'door')	True
car	worker_101	('rear window', 'in front of', 'brake light')	True
car	worker_101	('roof', 'in front of', 'trunk')	True
car	worker_101	('windshield', 'below', 'antenna')	True
car	worker_101	('windshield', 'in front of', 'rear window')	True
car	worker_101	('door', 'below', 'antenna')	True
car	worker_101	('hood', 'below', 'roof')	True
car	worker_101	('hood', 'in front of', 'roof')	True
car	worker_101	('brake light', 'in front of', 'trunk')	False
car	worker_101	('brake light', 'below', 'tires')	False
car	worker_101	('trunk', 'in front of', 'rear window')	False
car	worker_101	('rear window', 'in front of', 'roof')	False
car	worker_101	('roof', 'below', 'windshield')	False
car	worker_101	('roof', 'in front of', 'windshield')	False
car	worker_101	('roof', 'below', 'door')	False
car	worker_101	('antenna', 'below', 'roof')	False
car	worker_101	('windshield', 'below', 'hood')	False
car	worker_101	('windshield', 'in front of', 'hood')	False
car	worker_101	('headlight', 'below', 'tires')	False
car	worker_101	('tires', 'surrounded by', 'hubcap')	False
car	worker_101	('sidewindow', 'has part', 'door')	False
car	worker_101	('handle', 'has part', 'door')	False
car	worker_101	('rear window', 'behind', 'brake light')	False
car	worker_101	('roof', 'behind', 'trunk')	False
car	worker_101	('windshield', 'behind', 'rear window')	False
car	worker_101	('hood', 'above', 'roof')	False
car	worker_101	('hood', 'behind', 'roof')	False
car	worker_101	('windshield', 'above', 'antenna')	False
car	worker_101	('door', 'above', 'antenna')	False
car	worker_101	('brake light', 'in front of', 'rear window')	False
car	worker_101	('trunk', 'in front of', 'roof')	False
car	worker_101	('antenna', 'below', 'windshield')	False
car	worker_101	('rear window', 'in front of', 'windshield')	False
car	worker_101	('antenna', 'below', 'door')	False
car	worker_101	('roof', 'below', 'hood')	False
car	worker_101	('roof', 'in front of', 'hood')	False
car	worker_101	('brake light', 'behind', 'roof')	True
car	worker_101	('brake light', 'behind', 'windshield')	True
car	worker_101	('trunk', 'behind', 'windshield')	True
car	worker_101	('trunk', 'behind', 'hood')	True
car	worker_101	('rear window', 'behind', 'hood')	True
car	worker_101	('antenna', 'above', 'hood')	True
car	worker_101	('roof', 'in front of', 'brake light')	True
car	worker_101	('windshield', 'in front of', 'trunk')	True
car	worker_101	('windshield', 'in front of', 'brake light')	True
car	worker_101	('hood', 'below', 'antenna')	True
car	worker_101	('hood', 'in front of', 'rear window')	True
car	worker_101	('hood', 'in front of', 'trunk')	True
car	worker_101	('roof', 'behind', 'brake light')	False
car	worker_101	('windshield', 'behind', 'brake light')	False
car	worker_101	('windshield', 'behind', 'trunk')	False
car	worker_101	('hood', 'behind', 'trunk')	False
car	worker_101	('hood', 'behind', 'rear window')	False
car	worker_101	('hood', 'above', 'antenna')	False
car	worker_101	('brake light', 'in front of', 'roof')	False
car	worker_101	('trunk', 'in front of', 'windshield')	False
car	worker_101	('brake light', 'in front of', 'windshield')	False
car	worker_101	('antenna', 'below', 'hood')	False
car	worker_101	('rear window', 'in front of', 'hood')	False
car	worker_101	('trunk', 'in front of', 'hood')	False
car	worker_101	('brake light', 'behind', 'hood')	True
car	worker_101	('hood', 'in front of', 'brake light')	True
car	worker_101	('hood', 'behind', 'brake light')	False
car	worker_101	('brake light', 'in front of', 'hood')	False
car	worker_104	('roof', 'above', 'windshield')	True
car	worker_104	('windshield', 'next to', 'window')	True
car	worker_104	('windshield', 'above', 'hood')	True
car	worker_104	('window', 'above', 'door')	True
car	worker_104	('hood', 'next to', 'door')	True
car	worker_104	('door', 'above', 'hubcaps')	True
car	worker_104	('hubcaps', 'part of', 'tires')	True
car	worker_104	('windshield', 'above', 'roof')	False
car	worker_104	('windshield', 'below', 'roof')	True
car	worker_104	('window', 'next to', 'windshield')	True
car	worker_104	('hood', 'above', 'windshield')	False
car	worker_104	('hood', 'below', 'windshield')	True
car	worker_104	('door', 'above', 'window')	False
car	worker_104	('door', 'below', 'window')	True
car	worker_104	('door', 'next to', 'hood')	True
car	worker_104	('hubcaps', 'above', 'door')	False
car	worker_104	('hubcaps', 'below', 'door')	True
car	worker_104	('tires', 'part of', 'hubcaps')	False
car	worker_104	('tires', 'has part', 'hubcaps')	True
car	worker_104	('roof', 'above', 'hood')	True
car	worker_104	('window', 'above', 'hubcaps')	True
car	worker_104	('hood', 'below', 'roof')	True
car	worker_104	('hubcaps', 'below', 'window')	True
car	worker_104	('roof', 'below', 'windshield')	False
car	worker_104	('windshield', 'below', 'hood')	False
car	worker_104	('window', 'below', 'door')	False
car	worker_104	('door', 'below', 'hubcaps')	False
car	worker_104	('hubcaps', 'has part', 'tires')	False
car	worker_104	('hood', 'above', 'roof')	False
car	worker_104	('hubcaps', 'above', 'window')	False
car	worker_104	('roof', 'below', 'hood')	False
car	worker_104	('window', 'below', 'hubcaps')	False
car	worker_100	('window', 'part of', 'door')	True
car	worker_100	('window', 'above', 'handle')	True
car	worker_100	('handle', 'part of', 'door')	True
car	worker_100	('door', 'above', 'wheels')	True
car	worker_100	('trunk', 'behind', 'door')	True
car	worker_100	('trunk', 'above', 'wheels')	True
car	worker_100	('trunk', 'behind', 'windshield')	True
car	worker_100	('windshield', 'behind', 'hood')	True
car	worker_100	('windshield', 'connects', 'hood')	True
car	worker_100	('windshield', 'above', 'wheels')	True
car	worker_100	('roof', 'above', 'windshield')	True
car	worker_100	('roof', 'connects', 'windshield')	True
car	worker_100	('roof', 'connects', 'dor')	True
car	worker_100	('roof', 'above', 'door')	True
car	worker_100	('door', 'part of', 'window')	False
car	worker_100	('door', 'has part', 'window')	True
car	worker_100	('handle', 'above', 'window')	False
car	worker_100	('handle', 'below', 'window')	True
car	worker_100	('door', 'part of', 'handle')	False
car	worker_100	('door', 'has part', 'handle')	True
car	worker_100	('wheels', 'above', 'door')	False
car	worker_100	('wheels', 'below', 'door')	True
car	worker_100	('door', 'behind', 'trunk')	False
car	worker_100	('door', 'in front of', 'trunk')	True
car	worker_100	('wheels', 'above', 'trunk')	False
car	worker_100	('wheels', 'below', 'trunk')	True
car	worker_100	('windshield', 'behind', 'trunk')	False
car	worker_100	('windshield', 'in front of', 'trunk')	True
car	worker_100	('hood', 'behind', 'windshield')	False
car	worker_100	('hood', 'in front of', 'windshield')	True
car	worker_100	('hood', 'connects', 'windshield')	True
car	worker_100	('wheels', 'above', 'windshield')	False
car	worker_100	('wheels', 'below', 'windshield')	True
car	worker_100	('windshield', 'above', 'roof')	False
car	worker_100	('windshield', 'below', 'roof')	True
car	worker_100	('windshield', 'connects', 'roof')	True
car	worker_100	('dor', 'connects', 'roof')	True
car	worker_100	('door', 'above', 'roof')	False
car	worker_100	('door', 'below', 'roof')	True
car	worker_100	('trunk', 'behind', 'hood')	True
car	worker_100	('roof', 'above', 'wheels')	True
car	worker_100	('wheels', 'below', 'roof')	True
car	worker_100	('hood', 'in front of', 'trunk')	True
car	worker_100	('window', 'has part', 'door')	False
car	worker_100	('window', 'below', 'handle')	False
car	worker_100	('handle', 'has part', 'door')	False
car	worker_100	('door', 'below', 'wheels')	False
car	worker_100	('trunk', 'in front of', 'door')	False
car	worker_100	('trunk', 'below', 'wheels')	False
car	worker_100	('trunk', 'in front of', 'windshield')	False
car	worker_100	('windshield', 'in front of', 'hood')	False
car	worker_100	('windshield', 'below', 'wheels')	False
car	worker_100	('roof', 'below', 'windshield')	False
car	worker_100	('roof', 'below', 'door')	False
car	worker_100	('hood', 'behind', 'trunk')	False
car	worker_100	('wheels', 'above', 'roof')	False
car	worker_100	('roof', 'below', 'wheels')	False
car	worker_100	('trunk', 'in front of', 'hood')	False
